runnable_processes,blocked_processes,swap_used,free_memory,buffer_memory,page_cache,swap_in,swap_out,blocks_in,blocks_out,interrupts,context_switches,user_cpu,system_cpu,idle_cpu,io_wait,steal_time,guest_time,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Principale9,Principale10,Principale11,Principale12,Principale13,Principale14,Principale15,Principale16
1,1,358940,2141700,178720,241864,0,0,6304,82,1899,1633,25,3,49,22,0,0,"20,546231948","3,516454669","-1,722525846","-6,294890793","2,7880211708","-2,256495979","-1,050215254","-0,659668218","1,7371632781","1,5030840204","2,2476413398","2,8503824036","-1,161008755","-2,327660205","2,3128034452","0,2915091796"
1,1,358940,1400500,191984,250640,0,0,6830,2,1606,1355,26,3,49,22,0,0,"19,389072303","4,1518528851","-1,643019647","-7,181541117","2,46502781","-1,710469232","-0,440413625","-0,552718038","3,6434964447","0,7245545957","2,8321194026","2,696346893","-1,894160553","-2,020540303","3,2053339037","0,4023412404"
1,0,358940,814044,192836,251708,40,0,592,0,599,477,26,2,68,4,0,0,"3,4246053786","1,1021078839","-2,264637974","-0,164447609","-1,205951857","0,881935304","-0,714806456","-1,25237648","1,2929347049","-1,418685331","-0,576846227","0,4474456008","-1,503730733","0,212176055","1,5303344845","-0,300236854"
1,0,358940,2529428,192848,251712,0,0,0,84,444,276,24,1,75,0,0,0,"0,1553618804","-1,438678887","-2,43649645","0,958856756","-0,000567998","-0,416583391","0,1674920566","0,2722174267","0,2683316091","-0,165159128","-0,045852713","0,1173701415","0,0338509516","-0,263487793","-0,107142115","0,1092776629"
1,0,358940,1775524,192848,251712,0,0,0,116,449,244,24,1,75,0,0,0,"0,1172994714","-1,529236842","-2,284261957","0,4829771783","-0,503360237","0,3446227208","-0,034385902","0,2127977936","0,3429593494","-0,194183236","-0,017971881","0,12145944","-0,1435973","-0,22536769","-0,096920612","0,0427435405"
1,0,358940,1011680,192848,251712,0,0,0,0,411,230,24,1,75,0,0,0,"-0,039361854","-1,405236138","-2,328117194","-0,15823354","-0,986345607","1,1107348532","-0,06308354","0,0646205736","0,4063097213","-0,239947891","-0,098665381","0,0073848894","0,024368201","-0,150180393","0,1148034214","-0,016534894"
1,0,358940,2729244,192848,251712,0,0,0,4502,487,291,24,1,74,0,0,0,"2,6596498793","-8,243064897","2,8178534356","5,2007480623","-0,348353005","-0,552975772","-3,752773435","2,8830086015","3,8405430145","-1,908927811","-0,241933267","4,8187331418","-8,298873121","-2,708418925","-6,396632833","-0,030714711"
1,0,358940,1970508,192856,251712,0,0,0,22,436,250,24,1,75,0,0,0,"0,0634829873","-1,384527621","-2,432920153","0,5128811561","-0,356863528","0,1437372235","0,1123035126","0,1764898779","0,2801455584","-0,171472891","-0,046493697","0,0350534988","0,0656826374","-0,190363226","0,0270501832","0,0567380391"
1,0,358940,1208412,192856,251712,0,0,0,0,435,246,24,1,75,0,0,0,"0,0199815933","-1,361017063","-2,342186476","0,0050793984","-0,872296064","0,9174540571","-0,061243047","0,0888271549","0,3348167796","-0,196709228","-0,050462139","0,0105646461","0,0543413198","-0,166764572","0,0935636242","0,0032742171"
1,1,358684,2847992,192856,259424,792,0,4646,14,766,609,24,2,72,2,0,0,"9,1770195445","-0,439296798","-0,733159494","-1,513621359","-0,064703462","-0,923610819","5,8917060063","2,8512095162","4,919318552","5,9621248623","1,5237225731","-1,253048543","1,132480468","-0,034850994","-1,478241218","-0,124865217"
1,0,354364,2097072,192868,266544,1032,0,4484,12,744,692,24,2,73,1,0,0,"5,4962799199","0,7867171793","0,110301895","2,7427198437","-3,084318827","1,0094775457","6,2706221495","2,1115523874","0,1295460592","-1,362550226","0,4756374432","-1,55938464","0,2222937097","0,4481725681","-0,880130046","-0,189420199"
1,0,354364,1341392,192868,266544,0,0,0,0,374,248,24,1,75,0,0,0,"-0,188211692","-1,184579212","-1,815136403","-0,152261281","-0,603880896","0,6746502482","0,0456682559","0,1243624537","0,3700925636","-0,29330442","-0,384180182","-0,160201845","0,0788901296","-0,288553436","0,0373676077","0,003049461"
1,0,354364,2979440,192868,266544,0,0,0,82,404,243,24,1,75,0,0,0,"-0,05141675","-1,280306268","-1,955642604","0,9830545215","0,4948509271","-0,986762371","0,3602590451","0,3335330749","0,208632686","-0,204076323","-0,30068354","-0,096185177","-0,010634045","-0,327312141","-0,145759507","0,1096419854"
1,0,354364,2275476,192876,266544,0,0,0,12,423,245,24,1,75,0,0,0,"-0,081786825","-1,154197125","-1,918932436","0,4919045044","0,0118236744","-0,269147078","0,2096103427","0,2264368197","0,171045349","-0,177214664","-0,257278911","-0,174062463","0,0705786321","-0,279934397","-0,017158607","0,0600430557"
1,0,354364,1519796,192876,266544,0,0,0,0,418,229,24,1,75,0,0,0,"-0,139160376","-1,165085411","-1,821669114","-0,018702234","-0,491652041","0,4950559222","0,0457423282","0,1428227097","0,2391000287","-0,209431149","-0,262676902","-0,196966122","0,0173277067","-0,245527613","0,0443234509","0,0012372894"
1,0,354364,768336,192876,266544,0,0,0,4,443,261,24,1,75,0,0,0,"-0,091014905","-1,113063603","-1,680394891","-0,433979806","-1,035437441","1,2700746853","-0,218518264","0,0800662449","0,2633594617","-0,211693542","-0,231470515","-0,174504851","0,0190327657","-0,279545185","0,043224368","-0,033371132"
1,0,354364,2487236,192876,266544,0,0,0,2,442,271,24,1,75,0,0,0,"-0,02286407","-1,086714653","-1,948416071","0,6611521511","0,1339636865","-0,476394033","0,222025189","0,2474234312","0,1051566871","-0,140097337","-0,228281843","-0,170499131","0,1456120339","-0,30755811","-0,032746038","0,0861847747"
1,0,354364,1729508,192884,266544,0,0,0,6,440,254,24,1,75,0,0,0,"-0,069232221","-1,120921833","-1,830034686","0,1659885584","-0,373631601","0,2904125563","0,0403600293","0,1731301585","0,1794447664","-0,173546152","-0,22602359","-0,178730033","0,0579333191","-0,279556378","0,0067169717","0,0271133553"
1,0,354364,970208,192884,266544,0,0,0,0,496,236,24,2,75,0,0,0,"0,5186716123","-1,053485907","-1,273929524","0,0900592779","-1,244469127","0,9252437406","0,2384768108","-1,818384031","0,4859309412","0,0022806917","-0,160859137","-0,34610333","-0,236829768","-0,063856197","0,0700224419","0,0433504821"
1,0,354364,2691564,192884,266544,0,0,0,2,606,263,24,1,75,0,0,0,"0,2147898853","-0,939853265","-1,890163023","0,932937241","0,2018512351","-0,663291976","0,0446108338","0,2820594957","-0,318586188","0,1360708028","0,1741163933","-0,252049674","0,0273282019","-0,235480932","-0,039022024","0,0823277589"
1,0,354364,1925104,192884,266544,0,0,0,0,653,233,23,2,75,0,0,0,"0,7412686541","-1,538206709","-1,157389267","0,5980448399","-0,612033908","0,003483614","0,6902578811","-1,875502544","-0,591393118","0,3860628208","0,3913707405","-0,071997947","0,0964796268","-0,452745347","-0,100379587","-0,073535854"
1,0,354364,1167104,192892,266544,0,0,0,6,669,247,24,1,75,0,0,0,"0,2380360207","-0,916555392","-1,616362282","0,0135044066","-0,8603856","0,8926805458","-0,431464741","0,1398628069","-0,330803172","0,1739897412","0,3263349443","-0,287463304","-0,14747069","-0,178083691","0,0294426147","-0,03237581"
1,0,354364,2818140,192892,266544,0,0,0,2,688,275,24,1,75,0,0,0,"0,3520724547","-0,846221062","-1,86179405","1,1010186168","0,2432977004","-0,778050922","-0,052288914","0,3044752813","-0,527009709","0,271064424","0,3642148818","-0,278588697","0,0046369456","-0,223548431","-0,055793541","0,0906539961"
1,0,354364,2121428,192892,266544,0,0,0,0,658,238,24,2,75,0,0,0,"0,7973022045","-0,889629846","-1,361983873","0,9695077508","-0,534410856","-0,222918028","0,3007727651","-1,690292176","-0,018920219","0,3139476519","0,2365006669","-0,419680792","-0,276604764","-0,015012041","0,0167489227","0,1079203671"
1,0,354364,1366728,192900,266544,0,0,0,6,647,232,24,1,75,0,0,0,"0,1957552794","-0,954375749","-1,662186883","0,1039793095","-0,70527077","0,6832337708","-0,333751048","0,1545751793","-0,300630622","0,1510371642","0,286336615","-0,290787616","-0,153731917","-0,166216463","0,034172661","-0,025310794"
1,0,354364,3006748,192900,266544,0,0,0,2,677,271,24,1,75,0,0,0,"0,3377227123","-0,860033598","-1,897761737","1,2061250889","0,3794891651","-0,972337521","0,0165351654","0,3210632918","-0,518921382","0,262557169","0,3426363681","-0,277171367","0,0143032926","-0,22371702","-0,059717435","0,1020065801"
1,0,354364,2331412,192900,266544,0,0,0,0,696,293,24,1,75,0,0,0,"0,3655585978","-0,816160075","-1,780663882","0,8174420065","-0,103098446","-0,277924345","-0,204832305","0,259903558","-0,495661296","0,2588629266","0,3675316028","-0,267185333","0,0138687157","-0,242565818","-0,047100658","0,0673578193"
1,0,354364,1580504,192900,266544,0,0,0,0,679,242,24,1,75,0,0,0,"0,2580107078","-0,900771935","-1,682908423","0,2734858143","-0,579110411","0,4722917721","-0,328550409","0,1766644483","-0,400807468","0,2118556919","0,3579824788","-0,303102974","-0,130071227","-0,167371257","0,0251463122","-0,008532622"
1,0,354364,820900,192908,266544,0,0,0,8,684,250,24,1,75,0,0,0,"0,2516396803","-0,903580231","-1,550955241","-0,186584492","-1,105980621","1,2475855792","-0,547242797","0,1094551309","-0,331430799","0,1815799479","0,3587608384","-0,288282008","-0,175334685","-0,17590707","0,0386988771","-0,054729308"
1,0,354364,2532432,192908,266544,0,0,0,0,677,265,24,1,75,0,0,0,"0,3132631332","-0,86729739","-1,827427801","0,8979834993","0,0590032577","-0,491246357","-0,09921655","0,2728430197","-0,477508919","0,2442009339","0,3441667009","-0,283351805","-0,022873934","-0,210305512","-0,032112196","0,0672939604"
1,0,354364,1773756,192908,266544,0,0,0,0,647,254,24,1,75,0,0,0,"0,2308977261","-0,914523146","-1,7283407","0,3789289063","-0,439127694","0,2739033896","-0,242680343","0,1943513289","-0,336102792","0,1654383326","0,2743451357","-0,278038341","-0,070640672","-0,199261937","0,0088192628","0,0134116791"
1,0,354364,1023432,192916,266544,0,0,0,10,423,252,24,1,75,0,0,0,"-0,120119388","-1,149471347","-1,724728631","-0,29440618","-0,847746673","1,0058428205","-0,119215237","0,1050122881","0,291894475","-0,23287506","-0,268543791","-0,16607915","0,0161218871","-0,281082322","0,0335102614","-0,019008265"
1,0,354364,2732288,192916,266544,4,0,4,0,441,275,24,1,75,0,0,0,"-0,005985644","-1,07284854","-1,983506754","0,8265484834","0,2895461124","-0,719994667","0,3082421567","0,2831127425","0,0842297354","-0,129199432","-0,233769908","-0,169600068","0,1693773624","-0,313278477","-0,040865347","0,1044985506"
1,0,354364,1984888,192916,266544,0,0,0,2,439,254,24,1,75,0,0,0,"-0,065283823","-1,112707371","-1,874319915","0,3231924065","-0,198506522","0,0303189922","0,1124908026","0,1956136487","0,1558013756","-0,16242815","-0,223956098","-0,181666314","0,0805600838","-0,281419455","0,0033908208","0,0443580052"
1,0,354364,1221060,192916,266544,0,0,0,2,419,231,24,1,75,0,0,0,"-0,146542915","-1,16542968","-1,771075421","-0,202457608","-0,697948977","0,7994456084","-0,035845908","0,1155705987","0,2689970657","-0,222127937","-0,261077637","-0,191476137","-0,000681102","-0,248754016","0,0538546057","-0,017115438"
1,0,354364,2855828,192924,266544,0,0,0,6,436,273,24,1,75,0,0,0,"-0,016706687","-1,091999441","-2,002771864","0,8950937138","0,3865662518","-0,851771802","0,3223900192","0,2854918324","0,0911591287","-0,135759947","-0,238097673","-0,160691316","0,1674640882","-0,320312793","-0,053090947","0,1128789297"
1,0,354364,2176404,192924,266544,0,0,0,0,427,244,24,1,75,0,0,0,"-0,088683117","-1,131758908","-1,914791895","0,4210848218","-0,056207115","-0,168432956","0,1907651964","0,2101983679","0,1622987466","-0,170083357","-0,24346955","-0,187173821","0,0816700179","-0,272018634","0,0070708166","0,0526924536"
1,0,354108,1413340,192928,266548,72,0,74,4,427,260,24,1,75,0,0,0,"0,04805746","-1,049732753","-1,689333484","0,1062450232","-0,759323669","0,6990818063","0,3696074697","0,3643794935","0,2087735384","-0,173246132","-0,360753202","-0,224825063","0,0027704284","-0,245378206","0,0287218417","0,0000871911"
1,0,354108,3045196,192928,266548,0,0,0,0,434,260,24,1,75,0,0,0,"-0,035146503","-1,090715639","-2,020914423","0,9868188724","0,530979747","-1,051409682","0,3907942597","0,2989598086","0,0637929879","-0,12486145","-0,241437265","-0,196607797","0,1573914491","-0,31628826","-0,04191109","0,1177154318"
1,0,354108,2357912,192936,266548,0,0,0,10,420,238,24,1,75,0,0,0,"-0,099124996","-1,151453903","-1,913894232","0,5255741024","0,0792631051","-0,358897481","0,2441541641","0,2329923875","0,1641151361","-0,175685156","-0,264228716","-0,197713124","0,0598617658","-0,289245234","-0,009704528","0,0618173492"
1,0,354108,1594952,192936,266548,0,0,0,2,422,236,25,1,75,0,0,0,"-0,092200274","-0,5086466","-1,982234031","0,2725201024","-0,492157581","0,3883881502","-0,376939511","0,3188481903","0,8251247421","-0,289580246","-0,428512004","-0,557039521","-0,367361739","0,1701959111","0,1639090382","0,1756700449"
1,0,354108,837100,192936,266548,0,0,0,4,434,270,24,1,75,0,0,0,"-0,098797054","-1,099342266","-1,671236689","-0,395900146","-0,983920462","1,1969770161","-0,19521025","0,0885866518","0,2796839097","-0,225403207","-0,264639489","-0,179204891","0,042974724","-0,315815688","0,035714613","-0,023360383"
1,0,354108,2534320,192936,266548,0,0,0,0,440,269,24,1,75,0,0,0,"-0,03440628","-1,077049347","-1,936411725","0,678596643","0,1739278208","-0,528940837","0,2413605705","0,2514915033","0,1008609039","-0,139793738","-0,236705682","-0,190122961","0,1431107317","-0,323613225","-0,027861947","0,0882147624"
1,0,354108,1771648,192944,266548,0,0,0,8,422,246,24,1,75,0,0,0,"-0,108974558","-1,140180946","-1,822487528","0,1630658439","-0,32663827","0,239438425","0,0836128738","0,1764696575","0,2160901034","-0,199333228","-0,268846036","-0,192231285","0,0454813355","-0,294916675","0,0112617811","0,0270241404"
1,0,354108,1016624,192944,266548,0,0,0,0,427,242,24,1,75,0,0,0,"-0,136326376","-1,132979564","-1,712768126","-0,321662317","-0,841625873","1,0070978464","-0,109085229","0,0982769149","0,2671058265","-0,220036471","-0,259082084","-0,204927351","0,0042304806","-0,276663539","0,0570449562","-0,02596031"
1,0,354108,2726232,192944,266548,0,0,0,0,455,281,24,1,75,0,0,0,"0,0071632612","-1,046350258","-1,955477652","0,8264078421","0,2911521426","-0,719449869","0,2586704655","0,2736675043","0,050488508","-0,110277437","-0,207293481","-0,186382231","0,1702087237","-0,33764783","-0,045450739","0,1062815422"
1,0,354108,1962352,192944,266708,44,0,124,2,434,244,24,1,75,0,0,0,"0,0320956439","-1,081767728","-1,797022405","0,364985051","-0,305188332","0,0992996254","0,3849118238","0,3402459933","0,1613635776","-0,191081516","-0,250247023","-0,258758694","0,0368233152","-0,23744523","-0,005867078","0,0286379668"
1,0,354108,1199884,192952,266708,0,0,0,6,431,251,24,1,75,0,0,0,"-0,111927716","-1,125061535","-1,727925196","-0,18762356","-0,723707989","0,8229748561","-0,080551709","0,1216519705","0,2483408132","-0,21031253","-0,254449128","-0,191108002","0,0212466588","-0,291521226","0,0333406955","-0,008999133"
1,0,354108,2848716,192952,266708,0,0,0,0,439,254,24,1,75,0,0,0,"-0,042860258","-1,09308525","-1,986129376","0,8604070972","0,3980932246","-0,85260466","0,3386424786","0,2795616306","0,0689101509","-0,123838817","-0,224849159","-0,201387154","0,1297027337","-0,30301511","-0,028600435","0,1012778216"
1,0,354108,2147532,192952,266708,0,0,0,2,472,246,24,1,75,0,0,0,"-0,026755716","-1,07974203","-1,857962355","0,4406546438","-0,091977955","-0,136496127","0,1141800603","0,2145240057","0,0531809475","-0,099792252","-0,144975729","-0,220042902","0,0448878812","-0,274042815","0,0028986846","0,0478173712"
1,0,354108,1384112,192952,266708,0,0,0,0,588,236,24,1,75,0,0,0,"0,1043058185","-0,984501109","-1,679089045","0,0520190654","-0,661545439","0,6538987176","-0,241569422","0,1489197633","-0,164156853","0,0578212544","0,1357575824","-0,282161115","-0,097413994","-0,207927755","0,0420304475","-0,017682157"
1,0,354108,3013992,192960,266708,0,0,0,6,667,280,24,1,75,0,0,0,"0,3278782477","-0,853116328","-1,872759708","1,2074435193","0,3894451192","-0,98326538","0,0218307924","0,3259692558","-0,49113174","0,2429185992","0,3062888958","-0,275658495","0,0285395568","-0,259951304","-0,070946624","0,1081341945"
1,0,354108,2333320,192960,266708,0,0,0,2,654,249,24,1,75,0,0,0,"0,2488049442","-0,902302474","-1,784788144","0,7287475809","-0,05140766","-0,299609839","-0,104237527","0,2509929886","-0,409092995","0,2018107668","0,2926252773","-0,300014058","-0,062710927","-0,211282833","-0,011917074","0,0471839002"
1,0,354108,1569600,192960,266708,0,0,0,0,656,232,24,1,75,0,0,0,"0,2053711257","-0,923605223","-1,670604095","0,2277910826","-0,564200266","0,4737387318","-0,288210154","0,1729690539","-0,349413935","0,1769092991","0,3041920926","-0,316584473","-0,142144461","-0,178075929","0,036021539","-0,012904742"
1,0,354108,806012,192960,266708,0,0,0,0,667,236,24,2,75,0,0,0,"0,7548321283","-0,880853808","-1,127653641","0,1363520342","-1,430308493","1,1116820899","-0,051288144","-1,816144048","0,0804760167","0,2717249087","0,2448348936","-0,437879585","-0,369268495","-0,015272551","0,0744773938","0,0186981948"
1,0,354108,2512904,192968,266708,0,0,0,8,684,277,24,1,75,0,0,0,"0,3327230832","-0,847046413","-1,783470884","0,9048662148","0,0405961994","-0,471834753","-0,131800818","0,2796692712","-0,484463255","0,2485357216","0,3461290221","-0,282703033","-0,022774243","-0,24647641","-0,050905141","0,0720246013"
1,0,354108,1753128,192968,266708,18,0,18,0,691,315,24,1,75,0,0,0,"0,3915872348","-0,769496119","-1,644889845","0,5015624952","-0,547122149","0,3330848638","-0,268178092","0,2638150453","-0,430797906","0,229153849","0,3074674191","-0,268665587","0,0121185344","-0,274083055","-0,036197707","0,0386459172"
1,0,354108,999024,192968,266708,0,0,0,0,661,249,24,1,75,0,0,0,"0,2114742494","-0,901344429","-1,575915535","-0,110766507","-0,966147526","1,0585636686","-0,459018699","0,1209605917","-0,301461474","0,155674815","0,3002876507","-0,302471105","-0,141678885","-0,197153568","0,0461609305","-0,041995083"
1,0,354108,2705924,192968,266708,0,0,0,2,673,257,24,2,75,0,0,0,"0,8534023897","-0,83898617","-1,412900525","1,3677369356","-0,14729781","-0,815451005","0,4127506271","-1,626284161","-0,104460074","0,3581219471","0,2586193422","-0,423214758","-0,22041622","-0,060949361","-0,023399628","0,1558457351"
1,0,354108,1946148,192976,266708,0,0,0,6,657,240,24,1,75,0,0,0,"0,2311225026","-0,919026304","-1,719514385","0,4810441616","-0,312789152","0,0926980493","-0,204017051","0,2145639744","-0,378946377","0,1905472366","0,3044570744","-0,303831264","-0,114783335","-0,196628846","0,0060693987","0,0167040011"
1,0,354108,1184092,192976,266708,0,0,0,0,674,247,24,2,75,0,0,0,"0,7896890134","-0,857415821","-1,18008664","0,3936171834","-1,181668029","0,7304469717","0,0271134392","-1,776813691","0,0321156355","0,2966982222","0,2576963438","-0,431429402","-0,328127366","-0,032762803","0,0505812662","0,0493243827"
2,0,354108,2842028,192976,266708,0,0,0,2,678,271,24,1,75,0,0,0,"0,5063320646","-0,528086743","-1,768000067","2,4305691094","3,962655645","2,5713782174","0,4662812632","-0,11099273","-0,366201833","0,3262309569","0,4993092251","-0,292226338","0,0084259748","-0,19868562","-0,089157398","0,0329587863"
1,0,354108,2122204,192984,266708,0,0,0,8,634,246,24,1,75,0,0,0,"0,2109244214","-0,934989213","-1,755979445","0,5794869409","-0,185538479","-0,088232104","-0,131940661","0,2316189797","-0,335095373","0,1587081495","0,2465760349","-0,286040556","-0,079430977","-0,217152593","-0,007896368","0,0336296372"
1,0,354108,1364444,192984,266708,0,0,0,0,414,240,24,1,75,0,0,0,"-0,147766635","-1,143130993","-1,771429","-0,115945134","-0,596685917","0,6505737574","0,0030276173","0,1307081033","0,266988497","-0,225386872","-0,283475209","-0,198402954","0,0291829229","-0,281342802","0,0459044878","-0,002473866"
1,0,354108,2997760,192984,266708,0,0,0,4,428,270,24,1,75,0,0,0,"-0,035357513","-1,087750632","-2,00695565","0,9653251122","0,495157993","-1,002210133","0,3760100292","0,2981292569","0,0921072318","-0,140819354","-0,259631514","-0,177158693","0,1731000384","-0,335850322","-0,051643847","0,1211376107"
1,0,354108,2318360,192984,266708,0,0,0,0,406,232,24,1,75,0,0,0,"-0,135328407","-1,154145476","-1,925478754","0,4718488881","0,0633562822","-0,322642286","0,2697381519","0,2212055738","0,1936442243","-0,194603845","-0,289870345","-0,203613469","0,0727517795","-0,280235682","0,0131854643","0,057238923"
1,0,354108,1562428,192992,266712,0,0,0,6,407,229,24,1,75,0,0,0,"-0,160679863","-1,171221037","-1,80068668","-0,002948221","-0,452621517","0,4458798579","0,0696235049","0,1509278147","0,2669632709","-0,227546655","-0,290622495","-0,198734895","0,010089212","-0,272885574","0,0383821644","0,005631681"
1,0,354108,803548,192992,266712,0,0,0,2,414,237,24,1,75,0,0,0,"-0,169864713","-1,153528297","-1,682263041","-0,472008256","-0,978485854","1,2204762318","-0,141466114","0,0769320002","0,3209756503","-0,249868439","-0,28497416","-0,197584938","-0,013934536","-0,273787102","0,0688767213","-0,041186306"
1,0,354108,2508860,192992,266712,0,0,0,0,445,282,24,1,75,0,0,0,"-0,016486322","-1,053482403","-1,923923774","0,680498942","0,1467631105","-0,500003943","0,2170848254","0,2520466519","0,0978296805","-0,136223552","-0,230234688","-0,177170896","0,1666336027","-0,341408364","-0,0354301","0,09367934"
1,0,354108,1749068,192992,266712,0,0,0,0,406,228,24,1,75,0,0,0,"-0,15984742","-1,162695824","-1,837585147","0,1075607927","-0,323380453","0,2555363917","0,1257327947","0,165274107","0,2464018684","-0,218409578","-0,290600278","-0,205738255","0,030695631","-0,270049242","0,0401997661","0,0173614127"
1,0,354108,990896,193000,266752,0,0,20,8,425,252,24,1,75,0,0,0,"-0,119833476","-1,132595481","-1,692915762","-0,326211231","-0,863964038","1,0340595302","-0,122450902","0,1053658968","0,2911293835","-0,241360816","-0,257133356","-0,190553092","0,0151298745","-0,294453315","0,0342400684","-0,021970528"
1,0,354108,2694484,193000,266752,0,0,0,0,452,304,24,2,75,0,0,0,"0,5795239186","-0,985169819","-1,526588323","1,2046145239","-0,079185024","-0,824306963","0,6901184742","-1,642166301","0,4543957164","-0,011130795","-0,304646529","-0,281843612","0,0371284456","-0,214346811","-0,050187976","0,1984005694"
1,0,354108,1934708,193000,266752,0,0,0,0,429,249,25,1,75,0,0,0,"-0,060204271","-0,477056156","-2,027042558","0,5053582987","-0,270447804","0,0459425614","-0,307283104","0,3539571035","0,7813080041","-0,266062083","-0,413852952","-0,547068227","-0,32011209","0,1514137464","0,1443411648","0,2052429775"
1,0,354108,1184640,193000,266752,0,0,0,2,419,234,24,2,75,0,0,0,"0,4022004351","-1,116860814","-1,320993627","0,1478271053","-1,055669677","0,6915410431","0,4081151982","-1,8027318","0,6552478551","-0,112978972","-0,344660802","-0,323787921","-0,185485506","-0,112016322","0,0661131307","0,0632572979"
1,0,354108,2846568,193008,266752,0,0,0,6,435,266,24,1,75,0,0,0,"-0,034969021","-1,089201286","-1,976825671","0,8738389277","0,3905772376","-0,848450981","0,3291170254","0,2847501761","0,0905216718","-0,135843545","-0,239377615","-0,180171364","0,1468266936","-0,327737034","-0,044395292","0,1087045204"
1,0,354108,2142056,193008,266752,0,0,0,0,428,248,24,1,75,0,0,0,"-0,092662548","-1,113562332","-1,881812702","0,3972834442","-0,076551374","-0,136885473","0,178009261","0,2090812083","0,1629674205","-0,170887565","-0,248083514","-0,197802234","0,0823160868","-0,294782117","0,0079451083","0,0525963492"
1,0,354108,1382532,193008,266752,0,0,0,2,415,233,24,1,75,0,0,0,"-0,153625391","-1,152834006","-1,771476414","-0,108984384","-0,581105354","0,6306438982","0,011557879","0,1326705093","0,2630632012","-0,221943329","-0,274230772","-0,201657282","0,0103194688","-0,272430162","0,0487394147","-0,004789733"
1,0,354108,3004556,193016,266756,0,0,0,6,464,315,24,2,75,0,0,0,"0,6223810107","-0,966886862","-1,558450362","1,4290415445","0,1199924719","-1,135548384","0,7383358023","-1,605434706","0,4052266768","0,0166095257","-0,280586144","-0,271271678","0,0596595691","-0,232579652","-0,080118965","0,224317282"
1,0,354108,2327404,193016,266764,0,0,0,0,420,232,25,1,75,0,0,0,"-0,079399537","-0,503404905","-2,095647819","0,727870634","0,0116468059","-0,358589329","-0,176245401","0,3883975523","0,7610059829","-0,259047062","-0,419119108","-0,557995692","-0,328480653","0,1693809062","0,1426536888","0,2230949804"
1,0,354108,1563480,193016,266764,0,0,0,2,421,239,24,1,75,0,0,0,"-0,132303613","-1,138119368","-1,794798222","0,017300166","-0,463726629","0,4486878698","0,0445728904","0,1518890834","0,2336832188","-0,205902362","-0,262215614","-0,198998009","0,0298500138","-0,280745601","0,0366180493","0,0100514234"
1,0,354108,804908,193016,266764,0,0,0,0,430,244,24,2,75,0,0,0,"0,414499285","-1,092834677","-1,255947834","-0,073629131","-1,325821216","1,0814289351","0,286539945","-1,837934465","0,6666759257","-0,113579053","-0,326962725","-0,32058751","-0,189672936","-0,119143165","0,0770188432","0,0426151988"
1,0,354108,2515200,193024,266764,0,0,0,6,473,311,24,1,74,0,0,0,"0,2259476528","-0,911010239","-1,920836929","0,6780318648","0,1693816977","-0,534740124","0,1265046413","0,2629866142","0,0379125565","-0,190376068","-0,234300519","-0,033104316","0,1215004855","-0,42760435","0,0615967232","-0,2055503"
1,0,354108,1751552,193024,266764,0,0,0,2,481,238,24,1,75,0,0,0,"-0,039512757","-1,081043212","-1,790614938","0,1904837886","-0,362612023","0,2654528096","0,007469293","0,1759115239","0,0688375369","-0,100416149","-0,11517688","-0,227147318","-0,00266182","-0,25839799","0,0283267252","0,0172560511"
1,0,354108,988520,193024,266764,0,0,0,0,545,236,24,1,75,0,0,0,"0,0244140187","-1,025041539","-1,639270807","-0,237365737","-0,912318493","1,0500103251","-0,280029719","0,1065901923","-0,01828685","-0,028941566","0,0346836034","-0,25860752","-0,09171438","-0,223885311","0,0624995668","-0,039730907"
1,0,354108,2693420,193024,266764,0,0,0,0,661,280,24,1,74,0,0,0,"0,4695203729","-0,761060978","-1,856758795","0,9256697894","0,2221736413","-0,696940552","-0,066426572","0,2900058921","-0,455583967","0,1317768245","0,2420101294","-0,152339722","-0,053866552","-0,308480903","0,0824656723","-0,225721711"
1,0,354108,1925708,193032,266768,0,0,0,10,666,255,24,1,75,0,0,0,"0,2596557161","-0,896006272","-1,7017687","0,4960546508","-0,340283855","0,1178443416","-0,238148826","0,2186034551","-0,388113473","0,1987595758","0,3189915921","-0,287757493","-0,097257836","-0,219423858","-0,008888859","0,0234062091"
1,0,354108,1166156,193032,266768,0,0,0,0,676,292,24,1,75,0,0,0,"0,2840131326","-0,829978707","-1,583410761","0,0540039692","-0,88388507","0,8998145631","-0,475035319","0,1462408486","-0,336297692","0,1760682287","0,3111904537","-0,268588599","-0,048563245","-0,258914572","0,0070365642","-0,008339346"
1,0,354108,2842832,193032,266768,0,0,0,0,695,290,24,1,74,0,0,0,"0,5351666348","-0,715143949","-1,858967105","1,0619582839","0,302684429","-0,842034257","-0,085900835","0,3095858211","-0,549212435","0,190676543","0,3182572531","-0,158869685","-0,046653804","-0,311942021","0,067685018","-0,213083759"
1,0,354108,2118912,193040,266772,0,0,0,12,670,241,24,1,75,0,0,0,"0,2572904822","-0,911158561","-1,729498187","0,6092712384","-0,202426796","-0,081211737","-0,182505715","0,2365906007","-0,419044479","0,2165211099","0,3406555541","-0,299871646","-0,123270073","-0,200143756","-0,0083307","0,0285559244"
