runnable_processes,blocked_processes,swap_used,free_memory,buffer_memory,page_cache,swap_in,swap_out,blocks_in,blocks_out,interrupts,context_switches,user_cpu,system_cpu,idle_cpu,io_wait,steal_time,guest_time,Cluster
1,0,338672,2247872,200620,376200,0,0,0,0,680,252,24,2,74,0,0,0,7
1,0,338672,1476704,200636,376184,10,0,40,46,715,321,24,2,74,0,0,0,7
1,0,338672,714788,200636,376268,0,0,0,2,687,254,24,1,75,0,0,0,8
1,0,338672,2432332,200636,376268,0,0,0,0,456,276,25,1,74,0,0,0,8
1,0,338672,1672496,200644,376268,0,0,0,12,392,229,24,1,75,0,0,0,8
1,0,338672,910736,200644,376268,0,0,0,2,385,213,24,1,75,0,0,0,8
1,0,338672,2622180,200644,376264,0,0,0,0,473,334,24,2,74,0,0,0,7
1,0,338672,1857316,200652,376264,0,0,0,10,407,242,24,1,75,0,0,0,8
1,0,338672,1107732,200652,376264,0,0,0,32,986,1301,27,1,72,0,0,0,3
2,0,338672,2805208,200652,376264,6,0,6,0,1363,2056,30,2,69,0,0,0,3
1,0,338672,2074368,200660,376264,0,0,0,6,651,535,24,1,75,0,0,0,8
1,0,338672,1310512,200660,376264,0,0,0,2,658,243,23,2,75,0,0,0,7
1,0,338672,544640,200660,376264,0,0,0,0,645,234,24,1,75,0,0,0,8
1,0,338672,2176944,200668,376264,0,0,0,6,662,253,25,1,75,0,0,0,8
1,0,338672,1431472,200668,376264,0,0,0,2,636,207,24,1,75,0,0,0,8
1,0,338672,677016,200668,376264,0,0,0,0,653,207,24,1,75,0,0,0,8
1,0,338672,2390792,200676,376260,0,0,0,184,720,279,24,2,75,0,0,0,7
1,0,338672,1635052,200676,376272,0,0,0,2,652,211,24,1,75,0,0,0,8
1,0,338672,877388,200676,376272,0,0,0,0,682,227,24,2,75,0,0,0,7
1,0,338672,2601944,200684,376272,0,0,0,12,434,235,24,1,74,0,0,0,8
1,0,338672,1845272,200684,376272,0,0,0,2,388,212,24,1,75,0,0,0,8
1,0,338672,1093640,200684,376272,0,0,0,0,385,211,24,1,75,0,0,0,8
1,0,338672,2728404,200692,376272,0,0,0,6,417,255,25,1,74,0,0,0,8
2,0,338672,2044908,200692,376272,0,0,0,2,397,210,24,1,75,0,0,0,9
1,0,338672,1287180,200692,376272,0,0,0,0,382,214,24,1,75,0,0,0,8
1,0,338672,523340,200700,376272,0,0,0,6,441,212,24,1,75,0,0,0,8
1,0,338672,2238468,200700,376272,0,0,0,8,637,246,24,1,74,0,0,0,8
1,0,338672,1474596,200700,376272,0,0,0,0,650,238,24,1,75,0,0,0,8
1,0,338672,707704,200708,376272,0,0,0,10,683,267,24,1,75,0,0,0,8
1,0,338672,2417524,200708,376272,0,0,0,2,679,262,24,1,74,0,0,0,8
1,0,338672,1653628,200708,376272,0,0,0,0,683,239,24,1,75,0,0,0,8
1,0,338672,887532,200716,376272,0,0,0,6,712,257,24,1,75,0,0,0,8
1,0,338672,2594140,200716,376272,0,0,0,2,731,308,25,1,75,0,0,0,8
1,0,338672,1843920,200716,376192,0,0,0,0,824,474,24,2,74,0,0,0,7
1,0,338672,1082048,200728,376192,0,0,0,30,674,240,24,1,75,0,0,0,8
1,0,338672,2717584,200728,376192,0,0,0,2,485,270,24,1,74,0,0,0,8
1,0,338672,2038184,200728,376192,0,0,0,0,412,249,24,1,75,0,0,0,8
1,0,338672,1278408,200736,376184,0,0,0,8,425,242,24,2,75,0,0,0,7
1,0,338672,2897656,200736,376192,0,0,0,2,424,247,24,1,75,0,0,0,8
1,0,338672,2224148,200736,376192,0,0,0,0,442,263,25,1,74,0,0,0,8
1,0,338672,1460276,200744,376192,0,0,0,6,470,317,24,1,75,0,0,0,8
1,0,338672,694388,200744,376196,0,0,0,4,424,247,24,1,75,0,0,0,8
1,0,338672,2407696,200744,376196,0,0,0,0,455,292,25,1,74,0,0,0,8
1,0,338672,1643816,200752,376188,0,0,0,166,672,279,23,2,75,0,0,0,7
1,0,338672,877960,200752,376196,0,0,0,30,682,241,24,1,75,0,0,0,8
1,0,338672,2584888,200752,376196,0,0,0,0,703,264,25,1,74,0,0,0,8
1,0,338672,1820008,200760,376196,0,0,0,10,696,260,24,1,75,0,0,0,8
1,0,338672,1054056,200760,376196,0,0,0,2,692,249,24,1,75,0,0,0,8
1,0,338672,2682652,200760,376196,0,0,0,0,697,268,24,1,74,0,0,0,8
1,0,338672,1995612,200768,376196,0,0,0,8,690,239,24,1,75,0,0,0,8
1,0,338672,1233500,200768,376196,0,0,0,2,691,249,24,1,75,0,0,0,8
1,0,338672,2861036,200768,376196,0,0,0,0,729,475,24,2,74,0,0,0,7
1,0,338672,2199816,200776,376196,0,0,0,8,703,809,25,1,74,0,0,0,8
1,0,338672,1458504,200776,376468,798,0,926,2,1179,1377,27,2,70,1,0,0,4
1,0,338672,709000,200776,376468,0,0,0,0,602,483,24,1,75,0,0,0,8
1,0,338416,2427148,200784,376700,1296,0,1412,6,1203,1561,25,2,72,1,0,0,4
1,0,338416,1691940,200784,376700,0,0,0,2,1533,2096,31,2,67,0,0,0,3
1,0,338416,938372,200784,376700,8,0,8,0,1190,1617,27,1,72,0,0,0,3
1,0,338416,2674400,200792,376700,0,0,0,10,1227,1529,28,2,70,0,0,0,3
1,0,338416,1912876,200792,376700,0,0,0,2,609,220,24,1,75,0,0,0,8
1,0,338416,1148072,200792,376700,0,0,0,0,653,235,24,1,75,0,0,0,8
2,0,338416,2775312,200800,376692,0,0,0,14,696,262,25,1,74,0,0,0,9
1,0,338416,2018240,200800,376700,0,0,0,2,683,253,24,1,75,0,0,0,8
3,0,338416,1263584,200800,376700,0,0,0,0,663,238,24,2,75,0,0,0,9
1,0,338416,529312,200808,376692,0,0,0,6,666,256,24,1,75,0,0,0,8
1,0,338416,2190472,200808,376700,0,0,0,2,682,245,25,1,74,0,0,0,8
2,0,338416,1435612,200808,376700,0,0,0,0,645,211,24,1,75,0,0,0,9
1,0,338416,702436,200816,376692,0,0,0,8,565,229,24,1,74,0,0,0,8
1,0,338416,2422636,200816,376704,0,0,0,2,404,244,24,1,74,0,0,0,8
1,0,338416,1666948,200816,376704,0,0,0,0,385,209,24,1,75,0,0,0,8
1,0,338416,909284,200824,376696,0,0,0,6,397,227,24,1,75,0,0,0,8
1,0,338416,2623824,200824,376704,0,0,0,2,407,241,25,1,74,0,0,0,8
2,0,338416,1861004,200824,376704,0,0,0,0,395,229,24,1,75,0,0,0,9
1,0,338416,1105276,200832,376704,0,0,0,6,426,270,24,1,75,0,0,0,8
1,0,338416,2744124,200832,376704,0,0,0,2,514,261,24,2,75,0,0,0,7
1,0,338416,2054232,200832,376704,0,0,0,0,650,235,24,1,75,0,0,0,8
1,0,338160,1302148,201052,376968,4,0,118,6,1148,1205,25,2,71,2,0,0,3
1,0,338160,567732,201052,376968,48,0,92,2,1059,1565,27,2,70,0,0,0,3
1,0,338160,2277816,201052,377056,0,0,0,0,737,361,24,1,75,0,0,0,8
1,0,338160,1516540,201064,377284,0,0,70,22,704,315,24,2,74,0,0,0,7
1,0,338160,762624,201064,377300,10,0,10,20,1036,980,25,2,73,0,0,0,3
1,0,338160,2460052,201064,377300,0,0,0,0,820,426,24,1,75,0,0,0,8
1,0,338160,1702036,201072,377300,0,0,0,6,728,302,24,2,74,0,0,0,7
1,0,338160,948132,201072,377300,0,0,0,2,786,591,24,1,74,0,0,0,8
1,0,338160,2667564,201072,377300,0,0,0,0,679,752,26,1,72,0,0,0,8
1,0,338160,1922424,201080,377288,0,0,0,22,865,1156,26,2,72,0,0,0,3
1,0,338160,1168416,201080,377288,0,0,0,4,521,418,24,2,74,0,0,0,7
1,0,338160,2804644,201080,377288,0,0,0,0,481,349,24,1,75,0,0,0,8
1,0,338160,2111916,201088,377288,0,0,0,6,434,265,24,1,75,0,0,0,8
1,0,338160,1349900,201088,377292,0,0,0,4,423,236,24,1,75,0,0,0,8
1,0,338160,587472,201088,377292,0,0,0,0,445,239,24,1,75,0,0,0,8
1,0,338160,2298892,201096,377292,0,0,0,12,695,294,24,2,75,0,0,0,7
1,0,338160,1537868,201096,377292,0,0,0,2,677,249,24,1,75,0,0,0,8
1,0,338160,779868,201096,377292,0,0,0,0,679,238,24,1,75,0,0,0,8
1,0,338160,2477352,201104,377292,0,0,0,6,718,281,25,1,74,0,0,0,8
1,0,338160,1714784,201104,377292,0,0,0,2,687,234,24,1,75,0,0,0,8
1,0,338160,952892,201104,377292,0,0,0,0,690,247,25,1,75,0,0,0,8
1,0,338160,2661832,201112,377292,0,0,0,6,722,275,24,1,74,0,0,0,8
1,0,338160,1902824,201112,377292,0,0,0,24,699,255,24,1,75,0,0,0,8
2,0,338160,1144904,201112,377292,0,0,0,0,589,237,24,1,75,0,0,0,9
1,0,338160,2784392,201120,377292,0,0,0,8,462,285,24,2,74,0,0,0,7
1,0,338160,2094592,201120,377292,0,0,0,4,426,238,24,1,75,0,0,0,8
1,0,338160,1336752,201120,377292,0,0,0,0,421,248,24,1,75,0,0,0,8
1,0,338160,574736,201128,377292,0,0,0,6,435,270,24,1,75,0,0,0,8
1,0,338160,2286644,201128,377292,0,0,0,2,446,270,24,1,74,0,0,0,8
1,0,338160,1518680,201128,377292,0,0,0,0,419,236,24,1,75,0,0,0,8
1,0,338160,754568,201136,377292,0,0,0,6,484,260,24,1,75,0,0,0,8
1,0,338160,2457344,201136,377292,0,0,0,2,688,281,25,1,74,0,0,0,8
1,0,338160,1695488,201136,377292,0,0,0,0,681,243,25,1,75,0,0,0,8
1,0,338160,933632,201144,377292,0,0,0,6,679,233,24,1,75,0,0,0,8
1,0,338160,2641588,201144,377292,0,0,0,2,717,269,24,1,74,0,0,0,8
1,0,338160,1878724,201144,377292,0,0,0,0,692,245,24,1,75,0,0,0,8
1,0,338160,1114852,201152,377284,0,0,0,6,690,251,24,1,75,0,0,0,8
1,0,338160,2750464,201152,377292,0,0,0,2,721,260,24,1,74,0,0,0,8
1,0,338160,2055688,201152,377292,0,0,0,0,701,250,24,1,75,0,0,0,8
1,0,338160,1289488,201160,377292,0,0,0,8,698,240,23,2,75,0,0,0,7
1,0,338160,2917308,201160,377292,0,0,0,4,449,261,24,1,75,0,0,0,8
1,0,338160,2245216,201160,377292,0,0,0,0,438,271,24,1,75,0,0,0,8
1,0,338160,1487204,201168,377284,0,0,0,6,441,286,24,1,75,0,0,0,8
1,0,338160,723836,201168,377292,0,0,0,2,430,239,24,1,75,0,0,0,8
1,0,338160,2436536,201168,377296,0,0,0,0,1071,1489,25,2,74,0,0,0,3
2,0,338160,1674276,201176,377300,4,0,4,20,820,1547,28,2,70,0,0,0,3
2,0,338160,918132,201176,377952,0,0,76,16,671,769,25,2,72,1,0,0,9
1,0,338160,2638928,201176,378088,0,0,0,0,769,442,24,2,75,0,0,0,7
1,0,338160,1882252,201184,378088,0,0,0,8,863,466,24,1,75,0,0,0,8
1,0,338160,1126332,201184,378088,0,0,0,4,957,599,24,1,75,0,0,0,8
1,0,338160,2761124,201184,378088,0,0,0,0,930,560,24,1,75,0,0,0,8
1,0,338160,2064564,201192,378088,0,0,0,6,776,378,24,1,75,0,0,0,8
1,0,338160,1306868,201192,378096,2,0,6,2,1191,1158,26,2,72,0,0,0,3
2,0,338160,557300,201192,378096,0,0,0,0,1331,1447,28,1,71,0,0,0,3
1,0,338160,2247600,201200,378096,0,0,0,8,1432,1356,28,2,70,0,0,0,3
1,0,338160,1519408,201200,378096,0,0,0,8,1204,965,27,1,71,0,0,0,3
1,0,338160,777792,201200,378096,0,0,0,0,1171,1384,29,2,69,0,0,0,3
1,0,338160,2423640,201208,378096,0,0,0,8,600,554,26,1,73,0,0,0,8
1,0,338160,1689860,201208,378096,0,0,0,4,384,218,24,1,75,0,0,0,8
1,0,338160,940292,201208,378096,0,0,0,0,364,197,24,1,75,0,0,0,8
1,0,338160,2638708,201216,378096,0,0,0,6,399,241,24,1,75,0,0,0,8
1,0,338160,1904904,201216,378096,0,0,0,2,463,352,23,2,75,0,0,0,7
1,0,338160,1155368,201216,378100,0,0,0,0,849,667,24,1,75,0,0,0,8
1,0,338160,2795504,201224,378100,0,0,0,6,892,614,24,1,75,0,0,0,8
1,0,338160,2109712,201224,378100,0,0,0,4,637,226,24,1,75,0,0,0,8
1,0,338160,1349932,201224,378100,0,0,0,0,640,209,24,1,75,0,0,0,8
1,0,338160,597828,201232,378104,0,0,0,12,910,611,24,1,75,0,0,0,8
1,0,338160,2323420,201232,378104,0,0,0,8,1312,1488,28,2,70,0,0,0,3
1,0,338160,1562396,201232,378104,0,0,0,0,1075,1143,27,1,72,0,0,0,3
1,0,338160,821020,201240,378104,0,0,0,6,1477,1833,29,2,69,0,0,0,3
1,0,338160,2535372,201240,378104,0,0,0,2,1061,672,24,1,75,0,0,0,8
1,0,338160,1779044,201240,378104,0,0,0,0,843,541,24,2,74,0,0,0,7
1,0,338160,1041724,201248,377836,0,0,0,22,828,1246,26,2,72,0,0,0,3
1,0,338160,2681140,201248,377836,0,0,0,4,437,282,24,1,75,0,0,0,8
1,0,338160,1991024,201248,377836,0,0,0,0,407,235,25,1,75,0,0,0,8
1,0,338160,1237700,201256,377836,0,0,0,22,436,261,24,1,75,0,0,0,8
1,0,338160,2864436,201256,377836,0,0,0,2,442,291,24,2,75,0,0,0,7
1,0,338160,2190936,201256,377836,0,0,0,0,409,232,24,1,75,0,0,0,8
1,0,338160,1425060,201264,377836,0,0,0,6,413,248,24,2,75,0,0,0,7
1,0,338160,669380,201264,377836,0,0,0,2,495,229,24,1,75,0,0,0,8
1,0,338160,2385276,201264,377836,0,0,0,0,672,261,25,1,74,0,0,0,8
1,0,338160,1620228,201272,377828,0,0,0,6,661,244,24,1,75,0,0,0,8
1,0,338160,857804,201272,377836,0,0,0,2,674,246,24,2,75,0,0,0,7
1,0,338160,2556236,201272,377836,0,0,0,0,698,276,24,2,74,0,0,0,7
1,0,338160,1794140,201280,377836,0,0,0,6,670,240,24,1,75,0,0,0,8
1,0,338160,1032284,201280,377836,0,0,0,2,672,232,24,1,75,0,0,0,8
1,0,338160,2687764,201280,377836,0,0,0,0,710,294,24,2,74,0,0,0,7
1,0,338160,1973132,201288,377836,0,0,0,6,693,270,24,1,75,0,0,0,8
1,0,338160,1213116,201288,377836,0,0,0,2,441,241,24,1,75,0,0,0,8
1,0,338160,2843780,201288,377836,0,0,0,0,443,270,24,1,74,0,0,0,8
1,0,338160,2159244,201296,377836,0,0,0,8,434,262,24,2,75,0,0,0,7
1,0,338160,1401484,201296,377836,0,0,0,2,413,241,24,1,75,0,0,0,8
1,0,338160,639628,201296,377836,0,0,0,0,413,234,24,1,75,0,0,0,8
1,0,338160,2345232,201304,377828,0,0,0,8,443,272,25,1,74,0,0,0,8
1,0,338160,1584448,201304,377836,0,0,0,2,411,236,24,1,75,0,0,0,8
1,0,338160,822344,201304,377836,0,0,0,0,549,225,24,1,75,0,0,0,8
1,0,338160,2524356,201312,377840,0,0,0,6,693,282,24,1,75,0,0,0,8
1,0,338160,1762500,201312,377840,0,0,0,2,680,241,24,1,75,0,0,0,8
1,0,338160,1000644,201312,377840,0,0,0,0,675,237,24,1,75,0,0,0,8
1,0,338160,2684772,201320,377840,0,0,0,6,697,274,25,1,74,0,0,0,8
1,0,338160,1952984,201320,377840,0,0,0,2,679,244,24,1,75,0,0,0,8
1,0,338160,1189112,201320,377840,0,0,0,0,660,242,24,1,75,0,0,0,8
1,0,338160,2815168,201328,377840,0,0,0,6,704,303,25,1,74,0,0,0,8
1,0,338160,2130384,201328,377840,0,0,0,2,672,239,24,1,75,0,0,0,8
1,0,338160,1368276,201328,377840,0,0,0,0,564,241,25,1,75,0,0,0,8
1,0,338160,610516,201336,377832,0,0,0,8,436,259,24,1,75,0,0,0,8
1,0,338160,2326500,201336,377840,0,0,0,2,444,291,24,1,74,0,0,0,8
1,0,338160,1565716,201336,377840,0,0,0,0,419,238,24,1,75,0,0,0,8
1,0,338160,803612,201344,377840,0,0,0,8,434,256,24,1,75,0,0,0,8
1,0,338160,2507560,201344,377840,0,0,0,2,448,265,25,1,75,0,0,0,8
1,0,338160,1749740,201344,377844,0,0,0,0,430,244,24,2,75,0,0,0,7
1,0,338160,991980,201352,377844,0,0,0,6,429,248,24,1,75,0,0,0,8
1,0,338160,2682512,201352,377844,0,0,0,4,623,268,24,2,74,0,0,0,7
1,0,338160,1938752,201352,377844,0,0,0,0,676,244,25,1,75,0,0,0,8
1,0,338160,1174880,201360,377844,0,0,0,12,680,246,24,1,75,0,0,0,8
1,0,338160,2803252,201360,377844,0,0,0,2,704,271,24,1,75,0,0,0,8
1,0,338160,2110524,201360,377844,0,0,0,0,683,244,24,2,75,0,0,0,7
1,0,338160,1356372,201368,377836,0,0,0,12,837,531,25,1,75,0,0,0,8
1,0,338160,635476,201368,377844,0,0,0,2,636,259,24,1,75,0,0,0,8
1,0,338160,2366584,201368,377844,0,0,0,0,698,266,24,1,74,0,0,0,8
1,0,338160,1623192,201376,377844,0,0,0,8,600,262,24,1,75,0,0,0,8
1,0,338160,881408,201376,377844,0,0,0,2,432,252,24,1,75,0,0,0,8
1,0,338160,2606896,201376,377844,0,0,0,0,448,278,24,1,75,0,0,0,8
1,0,338160,1860176,201384,377844,0,0,0,8,432,241,24,1,75,0,0,0,8
1,0,338160,1108592,201384,377844,0,0,0,2,431,246,24,2,75,0,0,0,7
